review_text,rating,date,language,sentiment,confidence,sentiment_clean,predicted_category,category_confidence,category,confidence_band,review_length,label_source,label,label_method
It take so long to get a driver. If you're in a hurry you can't get one.,1,2025-08-27 13:33:54,English,Negative,0.9995,NEGATIVE,"food delivery delays, late orders, missing items, wrong orders, cold food",0.3149047493934631,Delivery Issues,low,72,zero-shot-bart-large-mnli,Driver Behavior & Safety,keyword_rule
few drivers demand cash. sometimes locations do not get picked up correctly and drivers end in wrong location. one driver refused to wait 5mts till rain ceased and asked to cancel the hire.,3,2025-08-27 12:32:05,English,Negative,0.9996,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.8218178153038025,Driver Behavior & Safety,high,189,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
"Horrible experience with the riders.. they'll take forever to arrive and yet the cancelation fee for the ride has been taken from my account.. This happened to me several times. Also they make us wait until their whole work is over and come when they get a reminder, i guess",1,2025-08-26 20:32:51,English,Negative,0.9996,NEGATIVE,"customer support, refunds, complaint handling, unhelpful support",0.6765062808990479,Support & Refunds,high,274,zero-shot-bart-large-mnli,Support & Refunds,auto_high_confidence
i will never recommend this app for ever i place order at 4.30 am till 5.20 am now no delivery agent to pick my food order waste of time and money,1,2025-08-26 05:20:07,English,Negative,0.9934,NEGATIVE,"food delivery delays, late orders, missing items, wrong orders, cold food",0.3676331639289856,Delivery Issues,low,146,zero-shot-bart-large-mnli,Delivery Issues,keyword_rule
worst app ever invented drivers still don't pick up when it's a short distance.,1,2025-08-24 09:06:15,English,Negative,0.9998,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.8135396242141724,Driver Behavior & Safety,high,79,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
Charged than the amount displayed at the beginning due to traffic jam at the railway crossing. This is unfair.,3,2025-08-23 04:02:59,English,Negative,0.9996,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.3833268582820892,Driver Behavior & Safety,low,110,zero-shot-bart-large-mnli,Pricing & Bidding,keyword_rule
rickety vehicles accuracy of location,4,2025-08-21 14:13:45,English,Negative,0.9813,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.324394941329956,Driver Behavior & Safety,low,37,zero-shot-bart-large-mnli,App Bugs,keyword_rule
Tuk tuk drivers suck. No rides during noon time.,1,2025-08-21 13:42:04,English,Negative,0.999,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.8386195302009583,Driver Behavior & Safety,high,48,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
"driver kamal doesn't know how to treat customers, he is mentally low level",1,2025-08-20 20:33:20,English,Negative,0.9998,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.7960354685783386,Driver Behavior & Safety,high,74,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
"This is FRAUD. When I contacted support about drivers cheating, they banned ME. So cheater driver got my money, that's all.",1,2025-08-20 19:57:02,English,Negative,0.9995,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.5062845945358276,Driver Behavior & Safety,medium,123,zero-shot-bart-large-mnli,Driver Behavior & Safety,keyword_rule
"​The app shares our numbers with clients, which poses a significant security risk. Unlike Uber, it lacks an in-app calling feature, and the app itself isn't as well designed. While I want to support local apps, these design flaws and security issues led me to uninstall it immediately. The company needs to implement in-app calling as a priority.",1,2025-08-19 06:36:51,English,Negative,0.9997,NEGATIVE,"privacy, security, data, account safety",0.9525680541992188,Privacy & Security,high,346,zero-shot-bart-large-mnli,Privacy & Security,auto_high_confidence
What an unpleasant app...they are cancelling their rides and we should await if they cancel again and again...I ll never rate this as a good app,1,2025-08-18 18:01:35,English,Negative,0.9998,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.5874517560005188,Driver Behavior & Safety,medium,144,zero-shot-bart-large-mnli,Pricing & Bidding,keyword_rule
late for the food order💔,1,2025-08-18 03:51:30,English,Negative,0.9991,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.58226078748703,Driver Behavior & Safety,medium,24,zero-shot-bart-large-mnli,Delivery Issues,keyword_rule
horrible experience with money being taken from my account for orders and not being refunded after cancellations on the store or pick me side. everytime they make me wait a week and then say something is being done. still waiting on 3 seperate orders to be resolved and it's been 1 and a half months. do not recommend.,1,2025-08-17 15:29:30,English,Negative,0.9997,NEGATIVE,"customer support, refunds, complaint handling, unhelpful support",0.9058068990707396,Support & Refunds,high,318,zero-shot-bart-large-mnli,Support & Refunds,auto_high_confidence
"This morning at around 9 am, I called the customer care department of Pickme to get an answer to a certain problem. I was really disappointed at that moment. The Pickme employee who answered my call started singing after listening to my call. While I was on the call, she put the call aside and started talking to other employees. What I really felt at that moment was zero customer care. If you think your customer is a joke, remind your employees that the customer does not need your service.😡",1,2025-08-16 12:46:18,English,Negative,0.9996,NEGATIVE,"customer support, refunds, complaint handling, unhelpful support",0.5423009395599365,Support & Refunds,medium,495,zero-shot-bart-large-mnli,Support & Refunds,keyword_rule
"Very sad, No drivers accepting the hires. Even more drivers are around there. Need more attention to this. also can't even change payment method after ordering.",1,2025-08-15 13:20:09,English,Negative,0.999,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.3218303024768829,Driver Behavior & Safety,low,160,zero-shot-bart-large-mnli,Driver Behavior & Safety,keyword_rule
I think you should include a text business option for PickMe foods. Sometimes I have the urge to ask them whether they're decorating my order with 24k gold since they've taken so long with order preparations.,3,2025-08-15 10:43:00,English,Negative,0.9982,NEGATIVE,"food delivery delays, late orders, missing items, wrong orders, cold food",0.2678838670253753,Delivery Issues,low,208,zero-shot-bart-large-mnli,Delivery Issues,keyword_rule
took me a detour,1,2025-08-13 16:05:34,English,Negative,0.9934,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.6926800012588501,Driver Behavior & Safety,high,16,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
one driver found my number after the ride and now he's texting n bothering me this is so annoying other than that everything are fine,1,2025-08-11 21:12:26,English,Negative,0.9864,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.6289775967597961,Driver Behavior & Safety,medium,133,zero-shot-bart-large-mnli,Driver Behavior & Safety,keyword_rule
after I download it is not working and loading... frustrated so much,1,2025-08-11 11:44:06,English,Negative,0.9993,NEGATIVE,"app bugs, crashes, slow app, technical issues, map, GPS, login, payment failure",0.4692399203777313,App Bugs,medium,68,zero-shot-bart-large-mnli,App Bugs,keyword_rule
"Driver never arrived, then he instantly ""finished"" the trip and took my money. PickMe customer support did not help and closed off the complaint, without any contact. The scam should have been obvious because the trip only lasted 1 minute and the driver never actually arrived at the pickup location. I would suggest using cash as primary source of payment to avoid scams in the future as PickMe will not help.",1,2025-08-10 23:11:56,English,Negative,0.9998,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.6257416605949402,Driver Behavior & Safety,medium,410,zero-shot-bart-large-mnli,Support & Refunds,keyword_rule
"I'm currently facing issues with this app. For instance, when I booked one ride, it registered as two rides. Additionally, sometimes drivers call me even though I haven't booked a ride. Please address these problems.",2,2025-08-08 12:00:50,English,Negative,0.997,NEGATIVE,"app bugs, crashes, slow app, technical issues, map, GPS, login, payment failure",0.6177272796630859,App Bugs,medium,216,zero-shot-bart-large-mnli,Driver Behavior & Safety,keyword_rule
cannot even able to book a cab for a friend. gets crashed all the time.,1,2025-08-08 03:35:50,English,Negative,0.9995,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.3998335003852844,Driver Behavior & Safety,low,71,zero-shot-bart-large-mnli,App Bugs,keyword_rule
"pathetic. no customer service, no service levels or standards, it's the wild west.",1,2025-08-07 10:57:44,English,Negative,0.9998,NEGATIVE,"customer support, refunds, complaint handling, unhelpful support",0.4079557061195373,Support & Refunds,low,82,zero-shot-bart-large-mnli,Support & Refunds,keyword_rule
The driver has dropped us on the road of our hospital because he has failed to take us into the hospital to get off.,1,2025-08-06 09:17:27,English,Negative,0.9991,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.8259045481681824,Driver Behavior & Safety,high,116,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
Bad Taxi Service In Sri lanka,1,2025-08-05 09:04:00,English,Negative,0.9997,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.6906675100326538,Driver Behavior & Safety,high,29,zero-shot-bart-large-mnli,Driver Behavior & Safety,auto_high_confidence
bike option is not showing.i hv the latest update also. but i cant book a bike ride due to this,2,2025-08-01 20:56:26,English,Negative,0.9686,NEGATIVE,"driver behavior, rude driver, unsafe driving, driver no show, safety issues",0.230298101902008,Driver Behavior & Safety,low,95,zero-shot-bart-large-mnli,App Bugs,keyword_rule
Food delivery service is a total nightmare! took more than 2hrs to deliver 4 portions of rice & curry. this is my first and last order on PickMe Food.,1,2025-07-31 15:04:45,English,Negative,0.9995,NEGATIVE,"food delivery delays, late orders, missing items, wrong orders, cold food",0.728702187538147,Delivery Issues,high,150,zero-shot-bart-large-mnli,Delivery Issues,auto_high_confidence
